issue,pollster,start_date,end_date,sample_size,population,approve,disapprove,net,url,sponsor,mode,tracking,wording_notes,partisan,other_notes
healthcare,AtlasIntel,09/12/2025,09/16/2025,1066,A,47,49,-2,https://atlasintel.org/poll/usa-national-2025-09-19,NA,Online Ad,FALSE,NA,NA,NA
corruption,AtlasIntel,09/12/2025,09/16/2025,1066,A,45,48,-3,https://atlasintel.org/poll/usa-national-2025-09-19,NA,Online Ad,FALSE,NA,NA,NA
environment,AtlasIntel,09/12/2025,09/16/2025,1066,A,44,49,-5,https://atlasintel.org/poll/usa-national-2025-09-19,NA,Online Ad,FALSE,NA,NA,NA
agriculture,AtlasIntel,09/12/2025,09/16/2025,1066,A,42,46,-4,https://atlasintel.org/poll/usa-national-2025-09-19,NA,Online Ad,FALSE,NA,NA,NA
national_debt,AtlasIntel,09/12/2025,09/16/2025,1066,A,43,49,-6,https://atlasintel.org/poll/usa-national-2025-09-19,NA,Online Ad,FALSE,NA,NA,NA
inflation,Clarity Campaign Labs,09/04/2025,09/11/2025,1001,RV,37,61,-24,https://www.claritycampaigns.com/clarity-omnibus-september-2025,NA,Online Opt-In Panel,FALSE,NA,NA,NA
epstein_files,Clarity Campaign Labs,09/04/2025,09/11/2025,1001,RV,30,53,-23,https://www.claritycampaigns.com/clarity-omnibus-september-2025,NA,Online Opt-In Panel,FALSE,NA,NA,NA
healthcare,Clarity Campaign Labs,09/04/2025,09/11/2025,1001,RV,41,52,-11,https://www.claritycampaigns.com/clarity-omnibus-september-2025,NA,Online Opt-In Panel,FALSE,NA,NA,NA
economy,Clarity Campaign Labs,09/04/2025,09/11/2025,1001,RV,44,51,-7,https://www.claritycampaigns.com/clarity-omnibus-september-2025,NA,Online Opt-In Panel,FALSE,NA,NA,NA
immigration,Clarity Campaign Labs,09/04/2025,09/11/2025,1001,RV,47,48,-1,https://www.claritycampaigns.com/clarity-omnibus-september-2025,NA,Online Opt-In Panel,FALSE,NA,NA,NA
national_security,Clarity Campaign Labs,09/04/2025,09/11/2025,1001,RV,51,44,7,https://www.claritycampaigns.com/clarity-omnibus-september-2025,NA,Online Opt-In Panel,FALSE,NA,NA,NA
economy,American Research Group,09/17/2025,09/20/2025,1100,A,34,63,-29,https://americanresearchgroup.com/economy/,NA,Live Phone,FALSE,NA,NA,NA
economy,Echelon Insights,09/18/2025,09/22/2025,1071,LV,43,54,-11,https://echelonin.wpenginepowered.com/wp-content/uploads/September-2025-Voter-Omnibus-Topline-External-1.pdf,NA,Online Opt-In Panel,FALSE,NA,NA,NA
immigration,Echelon Insights,09/18/2025,09/22/2025,1071,LV,48,49,-1,https://echelonin.wpenginepowered.com/wp-content/uploads/September-2025-Voter-Omnibus-Topline-External-1.pdf,NA,Online Opt-In Panel,FALSE,NA,NA,NA
foreign_policy,Echelon Insights,09/18/2025,09/22/2025,1071,LV,44,51,-7,https://echelonin.wpenginepowered.com/wp-content/uploads/September-2025-Voter-Omnibus-Topline-External-1.pdf,NA,Online Opt-In Panel,FALSE,NA,NA,NA
trade_tariffs,Echelon Insights,09/18/2025,09/22/2025,1071,LV,39,57,-18,https://echelonin.wpenginepowered.com/wp-content/uploads/September-2025-Voter-Omnibus-Topline-External-1.pdf,NA,Online Opt-In Panel,FALSE,NA,NA,NA
immigration,Morning Consult,09/19/2025,09/21/2025,2201,RV,49,45,4,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,Online Opt-In Panel,FALSE,NA,NA,NA
economy,Morning Consult,09/19/2025,09/21/2025,2201,RV,44,49,-5,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,Online Opt-In Panel,FALSE,NA,NA,NA
trade_tariffs,Morning Consult,09/19/2025,09/21/2025,2201,RV,42,49,-7,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,Online Opt-In Panel,FALSE,NA,NA,NA
economy,YouGov,09/19/2025,09/22/2025,1551,A,36,55,-19,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_XUKbKYQ.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
inflation,YouGov,09/19/2025,09/22/2025,1551,A,32,61,-29,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_XUKbKYQ.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
immigration,YouGov,09/19/2025,09/22/2025,1551,A,44,51,-7,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_XUKbKYQ.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
foreign_policy,YouGov,09/19/2025,09/22/2025,1551,A,37,52,-15,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_XUKbKYQ.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
national_security,YouGov,09/19/2025,09/22/2025,1551,A,42,48,-6,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_XUKbKYQ.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
trade_tariffs,YouGov,09/19/2025,09/22/2025,1551,A,37,54,-17,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_XUKbKYQ.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
israel_palestine,YouGov,09/19/2025,09/22/2025,1551,A,33,50,-17,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_XUKbKYQ.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
free_speech,YouGov,09/19/2025,09/22/2025,1551,A,35,55,-20,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_XUKbKYQ.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
border_security,Verasight,09/15/2025,09/19/2025,1500,A,52,44,8,https://www.gelliottmorris.com/p/new-poll-voters-to-blame-republicans-for-shutdown,Strength In Numbers,Text/Online Ad/Email,FALSE,NA,NA,NA
crime,Verasight,09/15/2025,09/19/2025,1500,A,46,49,-3,https://www.gelliottmorris.com/p/new-poll-voters-to-blame-republicans-for-shutdown,Strength In Numbers,Text/Online Ad/Email,FALSE,NA,NA,NA
immigration,Verasight,09/15/2025,09/19/2025,1500,A,46,51,-5,https://www.gelliottmorris.com/p/new-poll-voters-to-blame-republicans-for-shutdown,Strength In Numbers,Text/Online Ad/Email,FALSE,NA,NA,NA
deportations,Verasight,09/15/2025,09/19/2025,1500,A,45,51,-6,https://www.gelliottmorris.com/p/new-poll-voters-to-blame-republicans-for-shutdown,Strength In Numbers,Text/Online Ad/Email,FALSE,NA,NA,NA
foreign_policy,Verasight,09/15/2025,09/19/2025,1500,A,41,52,-11,https://www.gelliottmorris.com/p/new-poll-voters-to-blame-republicans-for-shutdown,Strength In Numbers,Text/Online Ad/Email,FALSE,NA,NA,NA
federal_workforce,Verasight,09/15/2025,09/19/2025,1500,A,40,53,-13,https://www.gelliottmorris.com/p/new-poll-voters-to-blame-republicans-for-shutdown,Strength In Numbers,Text/Online Ad/Email,FALSE,NA,NA,NA
economy,Verasight,09/15/2025,09/19/2025,1500,A,41,54,-13,https://www.gelliottmorris.com/p/new-poll-voters-to-blame-republicans-for-shutdown,Strength In Numbers,Text/Online Ad/Email,FALSE,NA,NA,NA
education,Verasight,09/15/2025,09/19/2025,1500,A,39,54,-15,https://www.gelliottmorris.com/p/new-poll-voters-to-blame-republicans-for-shutdown,Strength In Numbers,Text/Online Ad/Email,FALSE,NA,NA,NA
trade_tariffs,Verasight,09/15/2025,09/19/2025,1500,A,39,57,-18,https://www.gelliottmorris.com/p/new-poll-voters-to-blame-republicans-for-shutdown,Strength In Numbers,Text/Online Ad/Email,FALSE,NA,NA,NA
govt_spending,Verasight,09/15/2025,09/19/2025,1500,A,37,56,-19,https://www.gelliottmorris.com/p/new-poll-voters-to-blame-republicans-for-shutdown,Strength In Numbers,Text/Online Ad/Email,FALSE,NA,NA,NA
healthcare,Verasight,09/15/2025,09/19/2025,1500,A,34,58,-24,https://www.gelliottmorris.com/p/new-poll-voters-to-blame-republicans-for-shutdown,Strength In Numbers,Text/Online Ad/Email,FALSE,NA,NA,NA
inflation,Verasight,09/15/2025,09/19/2025,1500,A,32,63,-31,https://www.gelliottmorris.com/p/new-poll-voters-to-blame-republicans-for-shutdown,Strength In Numbers,Text/Online Ad/Email,FALSE,NA,NA,NA
economy,Ipsos,09/19/2025,09/21/2025,1019,A,35,56,-21,https://www.reuters.com/world/us/trumps-approval-dips-americans-worry-about-economy-reutersipsos-poll-finds-2025-09-23/,Reuters,Probability Panel,FALSE,NA,NA,NA
immigration,Ipsos,09/19/2025,09/21/2025,1019,A,42,50,-8,https://www.reuters.com/world/us/trumps-approval-dips-americans-worry-about-economy-reutersipsos-poll-finds-2025-09-23/,Reuters,Probability Panel,FALSE,NA,NA,NA
immigration,Quinnipiac University,09/18/2025,09/21/2025,1276,RV,41,55,-14,https://poll.qu.edu/poll-release?releaseid=3932,NA,Live Phone,FALSE,NA,NA,NA
foreign_policy,Quinnipiac University,09/18/2025,09/21/2025,1276,RV,40,53,-13,https://poll.qu.edu/poll-release?releaseid=3932,NA,Live Phone,FALSE,NA,NA,NA
trade_tariffs,Quinnipiac University,09/18/2025,09/21/2025,1276,RV,39,54,-15,https://poll.qu.edu/poll-release?releaseid=3932,NA,Live Phone,FALSE,NA,NA,NA
economy,Quinnipiac University,09/18/2025,09/21/2025,1276,RV,39,56,-17,https://poll.qu.edu/poll-release?releaseid=3932,NA,Live Phone,FALSE,NA,NA,NA
guns,Quinnipiac University,09/18/2025,09/21/2025,1276,RV,38,54,-16,https://poll.qu.edu/poll-release?releaseid=3932,NA,Live Phone,FALSE,NA,NA,NA
ukraine,Quinnipiac University,09/18/2025,09/21/2025,1276,RV,33,56,-23,https://poll.qu.edu/poll-release?releaseid=3932,NA,Live Phone,FALSE,NA,NA,NA
israel_palestine,Quinnipiac University,09/18/2025,09/21/2025,1276,RV,31,56,-25,https://poll.qu.edu/poll-release?releaseid=3932,NA,Live Phone,FALSE,NA,NA,NA
immigration,Morning Consult,09/26/2025,09/28/2025,2202,RV,51,42,9,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,Online Opt-In Panel,FALSE,NA,NA,NA
economy,Morning Consult,09/26/2025,09/28/2025,2202,RV,44,51,-7,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,Online Opt-In Panel,FALSE,NA,NA,NA
trade_tariffs,Morning Consult,09/26/2025,09/28/2025,2202,RV,45,47,-2,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,Online Opt-In Panel,FALSE,NA,NA,NA
economy,The New York Times/Siena College,09/22/2025,09/27/2025,1313,RV,44,54,-10,https://www.nytimes.com/interactive/2025/09/30/polls/times-siena-poll-registered-voter-crosstabs.html,NA,Live Phone/Text-to-Web,FALSE,NA,NA,NA
immigration,The New York Times/Siena College,09/22/2025,09/27/2025,1313,RV,47,52,-5,https://www.nytimes.com/interactive/2025/09/30/polls/times-siena-poll-registered-voter-crosstabs.html,NA,Live Phone/Text-to-Web,FALSE,NA,NA,NA
govt_management,The New York Times/Siena College,09/22/2025,09/27/2025,1313,RV,44,54,-10,https://www.nytimes.com/interactive/2025/09/30/polls/times-siena-poll-registered-voter-crosstabs.html,NA,Live Phone/Text-to-Web,FALSE,NA,NA,NA
ukraine,The New York Times/Siena College,09/22/2025,09/27/2025,1313,RV,37,56,-19,https://www.nytimes.com/interactive/2025/09/30/polls/times-siena-poll-registered-voter-crosstabs.html,NA,Live Phone/Text-to-Web,FALSE,NA,NA,NA
trade_tariffs,The New York Times/Siena College,09/22/2025,09/27/2025,1313,RV,44,53,-9,https://www.nytimes.com/interactive/2025/09/30/polls/times-siena-poll-registered-voter-crosstabs.html,NA,Live Phone/Text-to-Web,FALSE,NA,NA,NA
israel_palestine,The New York Times/Siena College,09/22/2025,09/27/2025,1313,RV,37,55,-18,https://www.nytimes.com/interactive/2025/09/30/polls/times-siena-poll-registered-voter-crosstabs.html,NA,Live Phone/Text-to-Web,FALSE,NA,NA,NA
crime,The New York Times/Siena College,09/22/2025,09/27/2025,1313,RV,48,48,0,https://www.nytimes.com/interactive/2025/09/30/polls/times-siena-poll-registered-voter-crosstabs.html,NA,Live Phone/Text-to-Web,FALSE,NA,NA,NA
economy,YouGov,09/26/2025,09/29/2025,1656,A,38,53,-15,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_5xxkX0x.pdf,The Economist,Online Matched Sample,FALSE,Jobs and the economy,NA,NA
inflation,YouGov,09/26/2025,09/29/2025,1656,A,32,60,-28,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_5xxkX0x.pdf,The Economist,Online Matched Sample,FALSE,Inflation and prices,NA,NA
immigration,YouGov,09/26/2025,09/29/2025,1656,A,44,51,-7,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_5xxkX0x.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
healthcare,YouGov,09/26/2025,09/29/2025,1656,A,35,53,-18,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_5xxkX0x.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
climate_change,YouGov,09/26/2025,09/29/2025,1656,A,34,49,-15,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_5xxkX0x.pdf,The Economist,Online Matched Sample,FALSE,Climate change and the environment,NA,NA
education,YouGov,09/26/2025,09/29/2025,1656,A,39,49,-10,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_5xxkX0x.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
abortion,YouGov,09/26/2025,09/29/2025,1656,A,35,50,-15,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_5xxkX0x.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
free_speech,YouGov,09/26/2025,09/29/2025,1656,A,36,54,-18,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_5xxkX0x.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
political_violence,YouGov,09/25/2025,09/29/2025,1676,A,34,55,-21,https://www.scribd.com/document/925455404/Combined-Kimmel,Yahoo News,Online Matched Sample,FALSE,NA,NA,NA
economy,YouGov,09/25/2025,09/29/2025,1676,A,38,56,-18,https://www.scribd.com/document/925455404/Combined-Kimmel,Yahoo News,Online Matched Sample,FALSE,NA,NA,NA
trade_tariffs,YouGov,09/25/2025,09/29/2025,1676,A,34,57,-23,https://www.scribd.com/document/925455404/Combined-Kimmel,Yahoo News,Online Matched Sample,FALSE,NA,NA,NA
immigration,YouGov,09/25/2025,09/29/2025,1676,A,43,52,-9,https://www.scribd.com/document/925455404/Combined-Kimmel,Yahoo News,Online Matched Sample,FALSE,NA,NA,NA
charlie_kirk_death,YouGov,09/25/2025,09/29/2025,1676,A,37,46,-9,https://www.scribd.com/document/925455404/Combined-Kimmel,Yahoo News,Online Matched Sample,FALSE,NA,NA,NA
free_speech,YouGov,09/25/2025,09/29/2025,1676,A,40,52,-12,https://www.scribd.com/document/925455404/Combined-Kimmel,Yahoo News,Online Matched Sample,FALSE,NA,NA,NA
economy,Marquette University Law School,09/15/2025,09/24/2025,1043,A,40,60,-20,https://law.marquette.edu/poll/2025/10/01/detailed-results-of-the-marquette-law-school-supreme-court-poll-sept-15-24-2025-national-issues/,NA,Probability Panel,FALSE,NA,NA,NA
inflation,Marquette University Law School,09/15/2025,09/24/2025,1043,A,29,71,-42,https://law.marquette.edu/poll/2025/10/01/detailed-results-of-the-marquette-law-school-supreme-court-poll-sept-15-24-2025-national-issues/,NA,Probability Panel,FALSE,NA,NA,NA
immigration,Marquette University Law School,09/15/2025,09/24/2025,1043,A,46,54,-8,https://law.marquette.edu/poll/2025/10/01/detailed-results-of-the-marquette-law-school-supreme-court-poll-sept-15-24-2025-national-issues/,NA,Probability Panel,FALSE,NA,NA,NA
border_security,Marquette University Law School,09/15/2025,09/24/2025,1043,A,55,45,10,https://law.marquette.edu/poll/2025/10/01/detailed-results-of-the-marquette-law-school-supreme-court-poll-sept-15-24-2025-national-issues/,NA,Probability Panel,FALSE,NA,NA,NA
trade_tariffs,Marquette University Law School,09/15/2025,09/24/2025,1043,A,38,62,-24,https://law.marquette.edu/poll/2025/10/01/detailed-results-of-the-marquette-law-school-supreme-court-poll-sept-15-24-2025-national-issues/,NA,Probability Panel,FALSE,NA,NA,NA
ukraine,Marquette University Law School,09/15/2025,09/24/2025,1043,A,33,67,-34,https://law.marquette.edu/poll/2025/10/01/detailed-results-of-the-marquette-law-school-supreme-court-poll-sept-15-24-2025-national-issues/,NA,Probability Panel,FALSE,NA,NA,NA
israel_palestine,Marquette University Law School,09/15/2025,09/24/2025,1043,A,34,66,-32,https://law.marquette.edu/poll/2025/10/01/detailed-results-of-the-marquette-law-school-supreme-court-poll-sept-15-24-2025-national-issues/,NA,Probability Panel,FALSE,NA,NA,NA
dc_takeover,Marquette University Law School,09/15/2025,09/24/2025,1043,A,45,55,-10,https://law.marquette.edu/poll/2025/10/01/detailed-results-of-the-marquette-law-school-supreme-court-poll-sept-15-24-2025-national-issues/,NA,Probability Panel,FALSE,NA,NA,NA
epstein_files,Marquette University Law School,09/15/2025,09/24/2025,1043,A,28,72,-44,https://law.marquette.edu/poll/2025/10/01/detailed-results-of-the-marquette-law-school-supreme-court-poll-sept-15-24-2025-national-issues/,NA,Probability Panel,FALSE,NA,NA,NA
economy,YouGov,10/1/2025,10/3/2025,2441,A,40,60,-20,https://www.cbsnews.com/news/cbs-news-poll-shutdown-trump-democrats-republicans/,CBS News,Online Matched Sample,FALSE,NA,NA,NA
inflation,YouGov,10/1/2025,10/3/2025,2441,A,35,65,-30,https://www.cbsnews.com/news/cbs-news-poll-shutdown-trump-democrats-republicans/,CBS News,Online Matched Sample,FALSE,NA,NA,NA
immigration,YouGov,10/1/2025,10/3/2025,2441,A,45,55,-10,https://www.cbsnews.com/news/cbs-news-poll-shutdown-trump-democrats-republicans/,CBS News,Online Matched Sample,FALSE,NA,NA,NA
govt_shutdown,YouGov,10/1/2025,10/3/2025,2441,A,32,52,-20,https://www.cbsnews.com/news/cbs-news-poll-shutdown-trump-democrats-republicans/,CBS News,Online Matched Sample,FALSE,NA,NA,NA
israel_palestine,YouGov,10/1/2025,10/3/2025,2441,A,43,57,-14,https://www.cbsnews.com/news/cbs-news-poll-shutdown-trump-democrats-republicans/,CBS News,Online Matched Sample,FALSE,the current conflict between Israel and Hamas,NA,NA
crime,Harris Insights & Analytics,10/1/2025,10/2/2025,2413,RV,50,44,6,https://harvardharrispoll.com/topline-september-4/,Harvard CAPS,Online Opt-In Panel,FALSE,Fighting crime in America's cities,NA,NA
immigration,Harris Insights & Analytics,10/1/2025,10/2/2025,2413,RV,49,46,3,https://harvardharrispoll.com/topline-september-4/,Harvard CAPS,Online Opt-In Panel,FALSE,NA,NA,NA
govt_management,Harris Insights & Analytics,10/1/2025,10/2/2025,2413,RV,45,48,-3,https://harvardharrispoll.com/topline-september-4/,Harvard CAPS,Online Opt-In Panel,FALSE,Administering the government,NA,NA
foreign_policy,Harris Insights & Analytics,10/1/2025,10/2/2025,2413,RV,44,47,-3,https://harvardharrispoll.com/topline-september-4/,Harvard CAPS,Online Opt-In Panel,FALSE,Foreign Affairs,NA,NA
economy,Harris Insights & Analytics,10/1/2025,10/2/2025,2413,RV,43,52,-9,https://harvardharrispoll.com/topline-september-4/,Harvard CAPS,Online Opt-In Panel,FALSE,NA,NA,NA
inflation,Harris Insights & Analytics,10/1/2025,10/2/2025,2413,RV,40,53,-13,https://harvardharrispoll.com/topline-september-4/,Harvard CAPS,Online Opt-In Panel,FALSE,NA,NA,NA
trade_tariffs,Harris Insights & Analytics,10/1/2025,10/2/2025,2413,RV,40,53,-13,https://harvardharrispoll.com/topline-september-4/,Harvard CAPS,Online Opt-In Panel,FALSE,NA,NA,NA
immigration,Morning Consult,10/3/2025,10/5/2025,2200,RV,51,43,8,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,Online Opt-In Panel,FALSE,NA,NA,NA
economy,Morning Consult,10/3/2025,10/5/2025,2200,RV,44,50,-6,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,Online Opt-In Panel,FALSE,NA,NA,NA
trade_tariffs,Morning Consult,10/3/2025,10/5/2025,2200,RV,44,46,-2,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,Online Opt-In Panel,FALSE,NA,NA,NA
economy,Ipsos,10/3/2025,10/7/2025,1154,A,34,55,-21,https://www.reuters.com/world/us/most-americans-dont-want-troops-deployed-without-an-external-threat-reutersipsos-2025-10-08/,Reuters,Probability Panel,FALSE,NA,NA,NA
immigration,Ipsos,10/3/2025,10/7/2025,1154,A,41,50,-9,https://www.reuters.com/world/us/most-americans-dont-want-troops-deployed-without-an-external-threat-reutersipsos-2025-10-08/,Reuters,Probability Panel,FALSE,NA,NA,NA
economy,Global Strategy Group/GBAO (Navigator Research),10/2/2025,10/5/2025,1000,RV,41,56,-15,https://navigatorresearch.org/wp-content/uploads/2025/10/Navigator-Topline-F10.06.25.pdf,NA,Online Opt-In Panel,FALSE,NA,NA,NA
economy,YouGov,10/4/2025,10/6/2025,1648,A,38,54,-16,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_WOe4xT3.pdf,The Economist,Online Matched Sample,FALSE,Jobs and the economy,NA,NA
inflation,YouGov,10/4/2025,10/6/2025,1648,A,32,61,-29,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_WOe4xT3.pdf,The Economist,Online Matched Sample,FALSE,Inflation/prices,NA,NA
immigration,YouGov,10/4/2025,10/6/2025,1648,A,43,51,-8,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_WOe4xT3.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
govt_spending,YouGov,10/4/2025,10/6/2025,1648,A,36,56,-20,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_WOe4xT3.pdf,The Economist,Online Matched Sample,FALSE,Taxes and government spending,NA,NA
healthcare,YouGov,10/4/2025,10/6/2025,1648,A,33,58,-25,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_WOe4xT3.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
military,YouGov,10/4/2025,10/6/2025,1648,A,41,49,-8,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_WOe4xT3.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
immigration,Morning Consult,10/10/2025,10/12/2025,2202,RV,49,44,5,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,Online Opt-In Panel,FALSE,NA,NA,NA
